32,100000,1000,0.386085,1.80602,0
64,100000,1000,0.54095,1.84439,0
128,100000,1000,0.543892,1.82987,0
256,100000,1000,0.4483,1.80316,0
512,100000,1000,0.611307,1.82938,0
1024,100000,1000,1.02774,1.81786,0
