32,100000,10000,0.901027,17.8012,0
64,100000,10000,0.835616,17.7802,0
128,100000,10000,0.844658,18.0719,0
256,100000,10000,0.876148,18.0623,0
512,100000,10000,0.950258,18.0686,0
1024,100000,10000,0.965047,18.121,0
